original_postalcode,original_street,original_lat,original_lng,original_price,original_area,original_volume,original_floors,original_year_build,original_has_garden,original_type,original_photos,original_rooms,distance,formatted,lat,lon,name,housenumber,street,postcode,district,suburb,city,state,country,country_code,attribution,attribution_license,attribution_url
1015 BK Amsterdam,Herengracht 12 -III-IV,52.37840000,4.88360000,899000,125,350,3,1605,0,appartement,22,2,11.715735159463115,"Westerstraat 105-1, 1015 LX Amsterdam, Netherlands",52.3783013,4.8836604,,105-1,Westerstraat,1015LX,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1065 AH Amsterdam,Willem Mollhof 13,52.35730000,4.82780000,325000,97,352,2,1957,1,woonhuis,30,5,12.739896973222553,"Cornelis Lelylaan 117, 1065 CN Amsterdam, Netherlands",52.357281,4.827985,,117,Cornelis Lelylaan,1065CN,Nieuw-West,Slotervaart,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1018 Amsterdam,Cruquiuskade,52.36760000,4.91840000,20000,0,0,1,0,0,parkeergelegenheid,5,1,4.080374033250982,"Entrepotdoksluis 4, 1018 AW Amsterdam, Netherlands",52.367578,4.9184481,,4,Entrepotdoksluis,1018AW,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1013 Amsterdam,Narva Eiland West (Bouwnr. 79),52.38770000,4.88390000,663098,121,302,1,2017,0,appartement,9,4,22.600580536478933,"Houtmankade 58A, 1013 MZ Amsterdam, Netherlands",52.387801,4.883611,,58A,Houtmankade,1013MZ,West,Spaarndammer- en Zeeheldenbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1028 BR Amsterdam,Dorpsweg Ransdorp 68 B,52.40140000,5.00730000,749000,136,969,2,1981,1,woonhuis,33,4,500.8931529344327,"Bloemendalergouw 49B, 1028 BH Amsterdam, Netherlands",52.396972,5.008656,,49B,Bloemendalergouw,1028BH,Noord,Waterland,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1013 CE Amsterdam,Noordkaapstraat 9,52.38770000,4.88390000,275000,61,185,1,1985,0,appartement,17,3,22.600580536478933,"Houtmankade 58A, 1013 MZ Amsterdam, Netherlands",52.387801,4.883611,,58A,Houtmankade,1013MZ,West,Spaarndammer- en Zeeheldenbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1067 AN Amsterdam,Pieter Postsingel 24,52.37860000,4.79870000,300000,121,305,3,1955,1,woonhuis,29,4,18.895369031063424,"Strackéstraat 8, 1067 KR Amsterdam, Netherlands",52.37863,4.798974,,8,Strackéstraat,1067KR,Nieuw-West,Geuzenveld,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1069 HV Amsterdam,Rengerskerkestraat 14,52.35560000,4.79070000,225000,97,300,5,2008,0,appartement,12,3,25.493785079984995,"Langswater 384, 1069 EC Amsterdam, Netherlands",52.355533,4.790341,,384,Langswater,1069EC,Nieuw-West,De Punt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1024 CX Amsterdam,Markengouw 117,52.39390000,4.95470000,365000,118,420,3,2016,1,woonhuis,34,5,5.346782837843484,"Zandvoortstraat 70, 1024 WE Amsterdam, Netherlands",52.3938521,4.9546931,,70,Zandvoortstraat,1024WE,Noord,Waterlandpleinbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1025 JH Amsterdam,Bovenover 27,52.39900000,4.93610000,175000,55,158,1,1969,0,appartement,17,2,12.750199922949465,"Buikslotermeerplein 124, 1025 EX Amsterdam, Netherlands",52.3989423,4.9362624,,124,Buikslotermeerplein,1025EX,Noord,Noord,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1067 NB Amsterdam,Berlagehof 32,52.37860000,4.79870000,250000,107,369,1,1950,1,woonhuis,19,5,18.895369031063424,"Strackéstraat 8, 1067 KR Amsterdam, Netherlands",52.37863,4.798974,,8,Strackéstraat,1067KR,Nieuw-West,Geuzenveld,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1017 DN Amsterdam,Keizersgracht 515 -F,52.36300000,4.89240000,580000,83,300,1,1906,0,appartement,30,3,0.6133852941470841,"Kerkstraat 245L, 1017 GW Amsterdam, Netherlands",52.3629963,4.8923933,,245L,Kerkstraat,1017GW,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1087 LS Amsterdam,Emmy Andriessestraat 430,52.35390000,5.00050000,549000,136,569,3,2007,1,woonhuis,42,5,14.547622573122053,"Maria Austriastraat 987, 1087 JB Amsterdam, Netherlands",52.353989,5.000657,,987,Maria Austriastraat,1087JB,Oost,IJburg West,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1065 LZ Amsterdam,Jan Muschstraat 42,52.35730000,4.82780000,139000,32,100,2,1984,0,appartement,23,2,12.739896973222553,"Cornelis Lelylaan 117, 1065 CN Amsterdam, Netherlands",52.357281,4.827985,,117,Cornelis Lelylaan,1065CN,Nieuw-West,Slotervaart,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1102 NJ Amsterdam,Haardstee 150,52.31660000,4.95170000,150000,45,120,1,1982,0,appartement,1,2,49.79663637578256,"Raoul Wallenberghofje 3, 1102 AH Amsterdam, Netherlands",52.316997,4.952039,,3,Raoul Wallenberghofje,1102AH,Zuidoost,Bijlmer Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1073 BK Amsterdam,Albert Cuypstraat 166 E,52.35320000,4.89820000,399000,70,202,1,1893,0,appartement,17,4,2.2512175683180513,"Van Ostadestraat 209K, 1073 TN Amsterdam, Netherlands",52.3532055,4.8981681,,209K,Van Ostadestraat,1073TN,Zuid,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1053 WS Amsterdam,Da Costakade 119 B,52.36680000,4.86810000,479000,80,240,4,1984,1,appartement,23,3,0,"De Hallen, Hannie Dankbaarpassage 20, 1053 RS Amsterdam, Netherlands",52.3667658,4.868139,De Hallen,20,Hannie Dankbaarpassage,1053RS,,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1053 RE Amsterdam,Borgerstraat 220 II,52.36680000,4.86810000,240000,45,135,1,1895,0,appartement,17,2,0,"De Hallen, Hannie Dankbaarpassage 20, 1053 RS Amsterdam, Netherlands",52.3667658,4.868139,De Hallen,20,Hannie Dankbaarpassage,1053RS,,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1055 RD Amsterdam,Willem de Zwijgerlaan 334 C14,52.38020000,4.85240000,200000,49,188,1,2003,0,appartement,26,1,1.7680981373911713,"Hertspieghelweg 8-3, 1055 KL Amsterdam, Netherlands",52.380187,4.852385,,8-3,Hertspieghelweg,1055KL,West,Landlust,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1016 HJ Amsterdam,Prinsengracht 286 F,52.37090000,4.88160000,1750000,145,445,1,1964,0,appartement,37,3,0,"Canal Ring Area of Amsterdam, Konijnenstraat 20, 1021 HR Amsterdam, Netherlands",52.3709412,4.8817323,Canal Ring Area of Amsterdam,20,Konijnenstraat,1021HR,,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1087 JA Amsterdam,Erich Salomonstraat 422,52.35390000,5.00050000,320000,100,330,1,2005,0,appartement,26,4,14.547622573122053,"Maria Austriastraat 987, 1087 JB Amsterdam, Netherlands",52.353989,5.000657,,987,Maria Austriastraat,1087JB,Oost,IJburg West,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1015 JN Amsterdam,Goudsbloemstraat 191 A,52.37840000,4.88360000,295000,47,122,1,1905,1,appartement,14,2,11.715735159463115,"Westerstraat 105-1, 1015 LX Amsterdam, Netherlands",52.3783013,4.8836604,,105-1,Westerstraat,1015LX,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1015 CD Amsterdam,Keizersgracht 37 A,52.37840000,4.88360000,825000,110,424,3,1620,0,appartement,34,4,11.715735159463115,"Westerstraat 105-1, 1015 LX Amsterdam, Netherlands",52.3783013,4.8836604,,105-1,Westerstraat,1015LX,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1069 KD Amsterdam,Johan Hofmanstraat 307,52.35560000,4.79070000,250000,96,292,1,2008,0,appartement,20,3,25.493785079984995,"Langswater 384, 1069 EC Amsterdam, Netherlands",52.355533,4.790341,,384,Langswater,1069EC,Nieuw-West,De Punt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1013 AW Amsterdam,Silodam 444,52.38770000,4.88390000,465000,90,226,2,2002,0,appartement,28,3,22.600580536478933,"Houtmankade 58A, 1013 MZ Amsterdam, Netherlands",52.387801,4.883611,,58A,Houtmankade,1013MZ,West,Spaarndammer- en Zeeheldenbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1086 ZJ Amsterdam,IJburglaan 371,52.36280000,4.98190000,300000,93,292,1,2009,0,appartement,21,3,0.535708752118495,"IJburglaan 257, 1086 ZJ Amsterdam, Netherlands",52.3627971,4.9819063,,257,IJburglaan,1086ZJ,Oost,Steigereiland-Noord,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1017 GN Amsterdam,Kerkstraat 70 F,52.36300000,4.89240000,448000,66,205,1,1987,1,appartement,24,3,0.6133852941470841,"Kerkstraat 245L, 1017 GW Amsterdam, Netherlands",52.3629963,4.8923933,,245L,Kerkstraat,1017GW,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1015 JN Amsterdam,Goudsbloemstraat 205 A,52.37840000,4.88360000,290000,46,120,1,1905,1,appartement,21,2,11.715735159463115,"Westerstraat 105-1, 1015 LX Amsterdam, Netherlands",52.3783013,4.8836604,,105-1,Westerstraat,1015LX,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1019 HD Amsterdam,Veembroederhof 101,52.37330000,4.93910000,22500,0,0,1,0,0,parkeergelegenheid,1,1,5.763955155170856,"C.J.K. van Aalststraat 44, 1019 JZ Amsterdam, Netherlands",52.3732484,4.9391081,,44,C.J.K. van Aalststraat,1019JZ,,Eastern Docklands,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1067 XW Amsterdam,Burgemeester Röellstraat 620,52.37860000,4.79870000,219000,85,221,6,2004,0,appartement,15,3,18.895369031063424,"Strackéstraat 8, 1067 KR Amsterdam, Netherlands",52.37863,4.798974,,8,Strackéstraat,1067KR,Nieuw-West,Geuzenveld,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1054 EL Amsterdam,Eerste Helmersstraat 188 I,52.36170000,4.86690000,395000,68,226,1,1906,0,appartement,19,3,12.085615741751521,"Brederodestraat 15-2, 1054 MP Amsterdam, Netherlands",52.361808,4.86692,,15-2,Brederodestraat,1054MP,West,Helmersbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1069 EK Amsterdam,Dijkgraafplein 19,52.35560000,4.79070000,175000,100,290,2,1969,0,appartement,18,4,25.493785079984995,"Langswater 384, 1069 EC Amsterdam, Netherlands",52.355533,4.790341,,384,Langswater,1069EC,Nieuw-West,De Punt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1087 ME Amsterdam,Maurits Bingerplantsoen 2,52.35390000,5.00050000,439000,115,438,3,2001,0,woonhuis,38,5,14.547622573122053,"Maria Austriastraat 987, 1087 JB Amsterdam, Netherlands",52.353989,5.000657,,987,Maria Austriastraat,1087JB,Oost,IJburg West,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1079 EG Amsterdam,Waalstraat 160 III,52.34230000,4.90360000,260000,55,138,1,1938,0,appartement,15,3,7.649499795287331,"Zomerdijkstraat 23-3, 1079 WZ Amsterdam, Netherlands",52.3423661,4.9035688,,23-3,Zomerdijkstraat,1079WZ,Zuid,Rijnbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1081 HD Amsterdam,Cannenburg 92,52.32780000,4.86200000,685000,173,549,3,1964,1,woonhuis,35,5,45.897876912526065,"Van Der Boechorststraat 40, 1081 BV Amsterdam, Netherlands",52.327514,4.861513,,40,Van Der Boechorststraat,1081BV,Zuid,Buitenveldert-West,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1032 AJ Amsterdam,Wingerdweg 275,52.39640000,4.91260000,230000,72,260,2,1926,0,appartement,26,3,13.57212487812395,"Heggerankweg 89-1, 1032 JC Amsterdam, Netherlands",52.396469,4.912765,,89-1,Heggerankweg,1032JC,Noord,Volewijck,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1102 VL Amsterdam,Alfred Döblinstraat 34,52.31660000,4.95170000,142500,55,175,4,1985,0,appartement,23,2,49.79663637578256,"Raoul Wallenberghofje 3, 1102 AH Amsterdam, Netherlands",52.316997,4.952039,,3,Raoul Wallenberghofje,1102AH,Zuidoost,Bijlmer Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1082 HB Amsterdam,Van Nijenrodeweg 320,52.33110000,4.87420000,449000,120,380,8,1963,0,appartement,28,5,14.773310690004186,"Doddendaal 197, 1082 XT Amsterdam, Netherlands",52.3309672,4.8742065,,197,Doddendaal,1082XT,Zuid,Buitenveldert,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1054 VX Amsterdam,Wilhelminastraat 85 III,52.36170000,4.86690000,525000,78,267,2,1903,1,appartement,23,3,12.085615741751521,"Brederodestraat 15-2, 1054 MP Amsterdam, Netherlands",52.361808,4.86692,,15-2,Brederodestraat,1054MP,West,Helmersbuurt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1069 TD Amsterdam,H. Gerhardstraat 130,52.35560000,4.79070000,219000,59,177,4,2012,0,appartement,16,2,25.493785079984995,"Langswater 384, 1069 EC Amsterdam, Netherlands",52.355533,4.790341,,384,Langswater,1069EC,Nieuw-West,De Punt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1062 EG Amsterdam,Loosduinenstraat 20,52.35480000,4.83810000,365000,94,254,1,2010,0,appartement,24,3,17.33250801326791,"Koningin Wilhelminaplein 1008, 1062 KS Amsterdam, Netherlands",52.354955,4.838127,,1008,Koningin Wilhelminaplein,1062KS,Nieuw-West,Westlandgracht,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1068 MS Amsterdam,Professor J.H. Gunningstraat 101,52.35920000,4.80520000,249000,81,208,1,2007,0,appartement,22,3,1.9680665618174287,"Osdorpplein 677, 1068 TC Amsterdam, Netherlands",52.3592167,4.8052096,,677,Osdorpplein,1068TC,Nieuw-West,Nieuw-West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1108 EV Amsterdam,Leksmondhof 163,52.30820000,4.98070000,185000,94,260,9,1977,0,appartement,15,4,60.948473119679264,"Openbare Daltonschool Nellestein, Leksmondplein 31, 1108 EL Amsterdam, Netherlands",52.308666,4.980228,Openbare Daltonschool Nellestein,31,Leksmondplein,1108EL,Zuidoost,Nellestein,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1091 CX Amsterdam,Blasiusstraat 110,52.35560000,4.91350000,299000,0,0,1,0,0,onbekend,1,1,5.562369844050275,"Derde Oosterparkstraat 11E, 1091 JS Amsterdam, Netherlands",52.3556497,4.9135093,,11E,Derde Oosterparkstraat,1091JS,Oost,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1064 PE Amsterdam,Catharina Boudewijnshof 55,52.37420000,4.82180000,199000,98,294,2,1990,0,appartement,23,4,6.234539033066015,"A.J. Krophollerstraat 6, 1064 DB Amsterdam, Netherlands",52.3742289,4.8217213,,6,A.J. Krophollerstraat,1064DB,,Nieuw-West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1055 PS Amsterdam,Haarlemmerweg 651 HS,52.38020000,4.85240000,299000,64,230,1,1934,1,appartement,16,3,1.7680981373911713,"Hertspieghelweg 8-3, 1055 KL Amsterdam, Netherlands",52.380187,4.852385,,8-3,Hertspieghelweg,1055KL,West,Landlust,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1053 EX Amsterdam,Kinkerstraat 365 1,52.36680000,4.86810000,219000,40,128,1,1916,0,appartement,22,2,0,"De Hallen, Hannie Dankbaarpassage 20, 1053 RS Amsterdam, Netherlands",52.3667658,4.868139,De Hallen,20,Hannie Dankbaarpassage,1053RS,,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1069 EC Amsterdam,Langswater 345,52.35560000,4.79070000,150000,60,180,13,1965,0,appartement,25,3,25.493785079984995,"Langswater 384, 1069 EC Amsterdam, Netherlands",52.355533,4.790341,,384,Langswater,1069EC,Nieuw-West,De Punt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1056 TA Amsterdam,John Franklinstraat 71 III,52.37320000,4.85600000,299000,63,211,2,1932,0,appartement,25,3,25.674998739078635,"Admiralengracht 228-2, 1056 TK Amsterdam, Netherlands",52.37323,4.856375,,228-2,Admiralengracht,1056TK,West,De Krommert,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1031 Amsterdam,Spadinalaan,52.38880000,4.90620000,35000,0,0,1,0,0,parkeergelegenheid,1,1,17.848969312931615,"Ranonkelkade 24N, 1031 XS Amsterdam, Netherlands",52.388669,4.906352,,24N,Ranonkelkade,1031XS,Noord,Buiksloterham,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1056 HM Amsterdam,Bestevâerstraat 8 I,52.37320000,4.85600000,350000,69,221,1,1922,0,appartement,22,4,25.674998739078635,"Admiralengracht 228-2, 1056 TK Amsterdam, Netherlands",52.37323,4.856375,,228-2,Admiralengracht,1056TK,West,De Krommert,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1052 VG Amsterdam,Gillis van Ledenberchstraat 6 /F,52.37700000,4.87400000,1250000,249,925,1,1924,0,appartement,42,5,2.189558787067854,"Frederik Hendrikstraat 48-1, 1052 HW Amsterdam, Netherlands",52.3770196,4.8739969,,48-1,Frederik Hendrikstraat,1052HW,West,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1081 EB Amsterdam,Bolestein 230,52.32780000,4.86200000,369000,102,295,9,1969,0,appartement,31,4,45.897876912526065,"Van Der Boechorststraat 40, 1081 BV Amsterdam, Netherlands",52.327514,4.861513,,40,Van Der Boechorststraat,1081BV,Zuid,Buitenveldert-West,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1019 JX Amsterdam,C.J.K. van Aalststraat 82,52.37330000,4.93910000,635000,151,549,3,2000,1,woonhuis,36,5,5.763955155170856,"C.J.K. van Aalststraat 44, 1019 JZ Amsterdam, Netherlands",52.3732484,4.9391081,,44,C.J.K. van Aalststraat,1019JZ,,Eastern Docklands,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1072 GT Amsterdam,Rustenburgerstraat 365 2,52.35350000,4.89020000,325000,60,168,4,1905,0,appartement,27,3,4.566243169923167,"Eerste Jan van der Heijdenstraat 109-HV, 1072 TN Amsterdam, Netherlands",52.3534607,4.8901805,,109-HV,Eerste Jan van der Heijdenstraat,1072TN,,Zuid,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1098 JP Amsterdam,Archimedesweg 8 -l,52.35290000,4.94220000,350000,70,229,1,1929,0,appartement,38,4,5.359207257903827,"Voltaplein 42, 1098 NS Amsterdam, Netherlands",52.3529478,4.9421899,,42,Voltaplein,1098NS,Oost,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1017 RK Amsterdam,Lijnbaansgracht 251 h,52.36300000,4.89240000,359000,66,195,1,1937,0,appartement,1,3,0.6133852941470841,"Kerkstraat 245L, 1017 GW Amsterdam, Netherlands",52.3629963,4.8923933,,245L,Kerkstraat,1017GW,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1019 TT Amsterdam,Panamakade 166,52.37330000,4.93910000,600000,112,404,3,2000,1,woonhuis,33,4,5.763955155170856,"C.J.K. van Aalststraat 44, 1019 JZ Amsterdam, Netherlands",52.3732484,4.9391081,,44,C.J.K. van Aalststraat,1019JZ,,Eastern Docklands,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1104 HD Amsterdam,Kantershof 541,52.31640000,4.97760000,230000,154,380,3,1971,1,woonhuis,35,6,0,"De Kameleon, Kruitberghof 58, 1104 SE Amsterdam, Netherlands",52.3163359,4.9776084,De Kameleon,58,Kruitberghof,1104SE,,Zuidoost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1018 XD Amsterdam,Valckenierstraat 21 1,52.36760000,4.91840000,270000,48,166,1,1925,0,appartement,17,2,4.080374033250982,"Entrepotdoksluis 4, 1018 AW Amsterdam, Netherlands",52.367578,4.9184481,,4,Entrepotdoksluis,1018AW,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1053 WR Amsterdam,Da Costakade 111 I hoog,52.36680000,4.86810000,275000,47,125,1,1899,0,appartement,17,2,0,"De Hallen, Hannie Dankbaarpassage 20, 1053 RS Amsterdam, Netherlands",52.3667658,4.868139,De Hallen,20,Hannie Dankbaarpassage,1053RS,,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1069 ED Amsterdam,Langswater 426,52.35560000,4.79070000,175000,74,185,1,1963,0,appartement,20,4,25.493785079984995,"Langswater 384, 1069 EC Amsterdam, Netherlands",52.355533,4.790341,,384,Langswater,1069EC,Nieuw-West,De Punt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1019 MA Amsterdam,Levantplein 1,52.37330000,4.93910000,1960000,407,1400,4,1992,0,appartement,41,10,5.763955155170856,"C.J.K. van Aalststraat 44, 1019 JZ Amsterdam, Netherlands",52.3732484,4.9391081,,44,C.J.K. van Aalststraat,1019JZ,,Eastern Docklands,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1058 VA Amsterdam,Theophile de Bockstraat 73 -3,52.35790000,4.85100000,299000,61,207,1,1906,0,appartement,29,3,3.014316145532016,"Surinameplein, 1058 Amsterdam, Netherlands",52.357885,4.8518022,Surinameplein,,Surinameplein,1058,,,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1069 TD Amsterdam,H. Gerhardstraat 136,52.35560000,4.79070000,215000,59,155,1,2012,0,appartement,21,2,25.493785079984995,"Langswater 384, 1069 EC Amsterdam, Netherlands",52.355533,4.790341,,384,Langswater,1069EC,Nieuw-West,De Punt,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1098 XB Amsterdam,Carolina MacGillavrylaan 452,52.35290000,4.94220000,350000,87,284,1,2009,0,appartement,39,3,5.359207257903827,"Voltaplein 42, 1098 NS Amsterdam, Netherlands",52.3529478,4.9421899,,42,Voltaplein,1098NS,Oost,Oost,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1031 KG Amsterdam,Céramiquelaan 5,52.38880000,4.90620000,540000,107,369,1,2001,1,appartement,30,3,17.848969312931615,"Ranonkelkade 24N, 1031 XS Amsterdam, Netherlands",52.388669,4.906352,,24N,Ranonkelkade,1031XS,Noord,Buiksloterham,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1055 RZ Amsterdam,Nieuwpoortstraat 86 D17,52.38020000,4.85240000,420000,84,244,2,2017,1,appartement,20,3,1.7680981373911713,"Hertspieghelweg 8-3, 1055 KL Amsterdam, Netherlands",52.380187,4.852385,,8-3,Hertspieghelweg,1055KL,West,Landlust,Amsterdam,North Holland,Netherlands,nl,© OpenAddresses contributors,BSD-3-Clause License,
1060 RL Amsterdam,H. Diesveldsingel 3,52.34910000,4.78350000,350000,124,300,3,1998,1,woonhuis,29,4,2.700931735231882,"De Alpen, 1060 PH Amsterdam, Netherlands",52.3502145,4.780774,De Alpen,,De Alpen,1060PH,,De Aker,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1017 KJ Amsterdam,Prinsengracht 532 B,52.36300000,4.89240000,1250000,175,425,1,1890,0,appartement,18,2,0.6133852941470841,"Kerkstraat 245L, 1017 GW Amsterdam, Netherlands",52.3629963,4.8923933,,245L,Kerkstraat,1017GW,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1051 NE Amsterdam,Marcantilaan 307,52.38180000,4.87170000,425000,91,277,1,1984,0,appartement,22,4,4.222585482550074,"Van Beuningenstraat 194E, 1051 XZ Amsterdam, Netherlands",52.381764,4.8716802,,194E,Van Beuningenstraat,1051XZ,West,West,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
1015 GZ Amsterdam,Lijnbaansgracht 92,52.37840000,4.88360000,5000000,639,2722,3,1906,1,woonhuis,29,8,11.715735159463115,"Westerstraat 105-1, 1015 LX Amsterdam, Netherlands",52.3783013,4.8836604,,105-1,Westerstraat,1015LX,Centrum,Centrum,Amsterdam,North Holland,Netherlands,nl,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
